Identifiant Museofile;Region administrative;Commune;Nom officiel du musee;Adresse;URL;Latitude;Longitude
M0650;Hauts-de-France;Saint-Omer;musee de l'hotel Sandelin;14 rue Carnot;www.musees-saint-omer.fr/;50,749007;2,254521
M0652;Hauts-de-France;Saint-Pol-sur-Ternoise;musee municipal;Rue Oscar Ricque;www.saintpolsurternoise.fr/articles/culturel;50,381512;2,337066
M7027;Hauts-de-France;Boulogne-sur-Mer;museum d'histoire naturelle;115 boulevard Eurvin;musee.ville-boulogne-sur-mer.fr/;50,72353547;1,617147477
M0644;Hauts-de-France;Calais;musee des beaux-arts et de la dentelle;25 rue de Richelieu;www.calais.fr/fr/Ville-de-Calais/envie-de-bouger/a-visiter-a-voir/musee-des-beaux-arts;50,956724;1,851871
M0645;Hauts-de-France;Desvres;musee de la ceramique;Rue Jean Mace;www.musee-ceramique-desvres.com/;50,666603;1,83876
M0640;Hauts-de-France;Arras;musee des beaux-arts;22 rue Paul Doumer;www.arras.fr/fr/mes-loisirs/culture/musee-des-beaux-arts;50,291759;2,772987
M0643;Hauts-de-France;Boulogne-sur-Mer;musee de Boulogne-sur-Mer;rue de Bernet;musee.ville-boulogne-sur-mer.fr/;50,725617;1,616349
M0648;Hauts-de-France;Le Touquet - Paris-Plage;musee du Touquet Paris Plage;avenue du Golf;www.letouquet-musee.com/;50,510041;1,60545
M0649;Hauts-de-France;Montreuil-sur-Mer;musee d'art et d'histoire Roger Rodiere;;www.ville-montreuil-sur-mer.fr/patrimoine/;50,462947;1,763832
M0653;Hauts-de-France;Samer;musee Cazin;Hotel de Ville;www.ville-samer.fr/crbst_7.html;50,617493;1,830274
M0641;Hauts-de-France;Berck-sur-Mer;musee d'Opale Sud;60 rue de l'Imperatrice;musee.berck.fr;50,405092;1,567687
M0646;Hauts-de-France;Etaples;musee Quentovic;8 place du General de Gaulle;etaples-sur-mer.fr/culture/les-musees/musee-quentovic/;50,513895;1,637621
M0647;Hauts-de-France;Harnes;musee d'histoire et d'archeologie;53 rue des AC d'AFN;www.ville-harnes.fr/site/musees-a-harnes/;50,451493;2,903226
M0651;Hauts-de-France;Saint-Omer;musee Henri Dupuis;9 rue Henri Dupuis;www.musees-saint-omer.fr/;50,748349;2,251197
M1177;Hauts-de-France;Calais;cite internationale de la dentelle et de la mode;135 quai du commerce;www.cite-dentelle.fr/fr/accueil;50,950474;1,860013
M0811;Hauts-de-France;Abbeville;musee Boucher de Perthes;24 rue Gontier Patin;hwww.abbeville.fr/loisirs/musee-boucher-de-perthes.html;50,10712;1,833193
M0812;Hauts-de-France;Amiens;musee de Picardie;48 rue de La Republique;www.amiens.fr/Vivre-a-Amiens/Culture-Patrimoine/Etablissements-culturels/Musee-de-Picardie/Histoire-du-Musee-de-Picardie;49,890413;2,295968
M0814;Hauts-de-France;Doullens;musee Lombart;7 rue du Musee;www.mairie-doullens.fr/zone1/pageLibre00010098.html;50,157436;2,343267
M7016;Hauts-de-France;Amiens;musee d'histoire naturelle;S'adresser au Musee de Picardie;www.amiens.fr/Vivre-a-Amiens/Culture-Patrimoine/Etablissements-culturels/Musee-de-Picardie/Museum-d-Histoire-naturelle;49,89079127;2,296254288
M0815;Hauts-de-France;Peronne;musee Danicourt;Hotel de Ville;ville-peronne.fr/fr/rb/810669/musee-alfred-danicourt;49,93027;2,9357
M0816;Hauts-de-France;Peronne;musee-historial de la Grande Guerre;BP 63;www.historial.fr/;49,93003;2,9319
M0817;Hauts-de-France;Saint-Riquier;musee departemental de la vie rurale;BP 3;www.abbaye-saint-riquier.fr/FR/abbaye.php;50,132403;1,946543
M0813;Hauts-de-France;Amiens;musee de l'hotel de Berny;36 rue Victor Hugo;www.amiens.fr/Vivre-a-Amiens/Culture-Patrimoine/Etablissements-culturels/Musee-de-Picardie/Musee-de-l-Hotel-de-Berny;49,892882;2,302463
M0403;ile-de-France;Brunoy;musee municipal Robert Dubois-Corneau;16, rue du Reveillon;www.brunoy.fr/vos-demarches-services/vie-culturelle-et-animations/musee/;48,700308;2,500293
M0405;ile-de-France;Etampes;musee municipal;Hotel de ville;www.mairie-etampes.fr/le-musee/;48,434307;2,161909
M0401;ile-de-France;Bievres;musee français de la photographie;78, rue de Paris;photographie.essonne.fr/;48,762826;2,225102
M0404;ile-de-France;Dourdan;musee du chateau;Place du general de Gaulle;www.dourdan.fr/a-voir-a-vivre/lechateauetsonmusee/;48,529685;2,011803
M0402;ile-de-France;Boussy-Saint-Antoine;musee Dunoyer de Segonzac;5, place des Droits de l'Homme;www.ville-boussy.fr/votre-mairie/la-culture.html;48,688925;2,530019
M0409;ile-de-France;Colombes;musee municipal d'art et d'histoire;2, rue Gabriel Peri;www.colombes.fr/culture/musee-municipal-d-art-et-d-histoire-983.html;48,923321;2,252039
M0410;ile-de-France;Courbevoie;musee Roybet-Fould;Parc de Becon, 178 Boulevard Saint Denis;www.museeroybetfould.fr/;48,900998;2,271279
M0416;ile-de-France;Saint-Cloud;musee des Avelines - musee d'art et d'histoire de Saint-Cloud;60 rue Gounod;www.musee-saintcloud.fr/;48,842497;2,208286
M0406;ile-de-France;Boulogne-Billancourt;musee des annees trente;26, avenue Andre Morizet;www.boulognebillancourt.com/loisirs/culture/les-musees/musee-des-annees-trente;48,834945;2,241177
M0407;ile-de-France;Boulogne-Billancourt;Albert Kahn, musee et jardin departementaux;14, rue du Port;albert-kahn.hauts-de-seine.fr/;48,841354;2,227488
M0408;ile-de-France;Boulogne-Billancourt;musee-jardin Paul Landowski;14, rue Max-Blondat;www.boulognebillancourt.com/loisirs/culture/les-musees/musee-paul-landowski;48,844261;2,246847
M0412;ile-de-France;Meudon;musee d'art et d'histoire;11, rue des Pierres;musee.meudon.fr/;48,806412;2,234894
M1126;ile-de-France;Clamart;fondation Arp;21 rue des Chataigniers;www.fondationarp.org/;48,803529;2,244319
M1170;ile-de-France;Boulogne-Billancourt;musee Paul Belmondo et de la scuplture figurative du Xxe siecle;;www.boulognebillancourt.com/loisirs/culture/les-musees/musee-paul-belmondo;48,834945;2,241177
M0413;ile-de-France;Neuilly-sur-Seine;musee des automates;12 rue du centre;www.neuillysurseine.fr/details-d-un-acteur?id=240;48,879608;2,252754
M0415;ile-de-France;Rueil-Malmaison;musee d'histoire locale - memoire de la ville;Place du 11 novembre;www.villederueil.fr/fr/musee-dhistoire-locale;48,877678;2,18183
M0417;ile-de-France;Sceaux;musee du domaine departemental de Sceaux;Domaine Departemental de Sceaux;domaine-de-sceaux.hauts-de-seine.fr/;48,774707;2,299024
M0418;ile-de-France;Suresnes;MUS - musee d'histoire urbaine et sociale de Suresnes;1 place de la gare de Suresnes-Longchamp;webmuseo.com/ws/musee-suresnes/app/report/index.html;48,868303;2,221944
M1149;ile-de-France;Courbevoie;musee des travaux publics;s'adresser à la mairie;;48,89817716;2,257985001
M5016;ile-de-France;Rueil-Malmaison;musee national des chateaux de Malmaison et de Bois Preau;Avenue du chateau de Malmaison;musees-nationaux-malmaison.fr/chateau-malmaison/;48,873334;2,1689
M5019;ile-de-France;Sevres;musee national de la ceramique;Place de la Manufacture;;48,817037;2,205733
M0411;ile-de-France;Issy-les-Moulineaux;musee français de la carte à jouer et galerie d'histoire de la ville;16, rue Auguste Gervais;www.museecarteajouer.com/;48,822771;2,273453
M0428;ile-de-France;Chelles;musee des transports urbains, interurbains et ruraux;1, rue Gabriel de Mortillet;amtuir.org/;48,87682;2,603374
M0363;ile-de-France;Paris (3eme);musee de la chasse et de la nature;62 rue des Archives;www.chassenature.org/;48,861491;2,358608
M0364;ile-de-France;Paris (3eme);musee d'art et d'histoire du judaïsme;71, rue du Temple;www.mahj.org/;48,86095;2,355608
M0365;ile-de-France;Paris;musee de l'institut du monde arabe;;www.imarabe.org/fr/musee/presentation-du-musee;48,843955;2,352176
M1108;ile-de-France;Paris;Palais Galliera, musee de la mode et de la ville de Paris;10 avenue Pierre Ier de Serbie;www.palaisgalliera.paris.fr/;48,86613681;2,2972485
M1202;ile-de-France;Paris;musee d'art et d'histoire de l'hopital Sainte-Anne;1 rue Cabanis;musee-mahhsa.com;48,830264;2,340376
M5051;ile-de-France;Paris;musee de l'Ecole nationale superieure des beaux-arts;;beauxartsparis.fr/fr/collection/presentation;48,845748;2,33167
M5055;ile-de-France;Paris;musee du Quai Branly - Jacques Chirac;37 quai Branly;www.quaibranly.fr/fr/;48,861511;2,29771
M9024;ile-de-France;Paris;musee du service de sante des armees du Val-de-Grace;1, place Alphonse Laveran;www.ecole-valdegrace.sante.defense.gouv.fr/bibliotheque-musee/musee-du-service-de-sante-des-armees;48,840814;2,341091
M1103;ile-de-France;Paris;musee Bourdelle;16 rue Antoine Bourdelle;www.bourdelle.paris.fr/;48,843017;2,31883
M5004;ile-de-France;Paris (6eme);musee Eugene Delacroix;6 rue de Fürstenberg;www.musee-delacroix.fr/fr/;48,854434;2,335679
M5007;ile-de-France;Paris (6eme);musee Hebert;85, rue du Cherche-Midi;;48,847429;2,322709
M5030;ile-de-France;Paris (1er);musee de l'Orangerie des Tuileries;;www.musee-orangerie.fr/;48,868053;2,326622
M5039;ile-de-France;Paris (17eme);musee Jean-Jacques Henner;43, avenue de Villiers;www.musee-henner.fr/;48,883045;2,307689
M5041;ile-de-France;Paris (9eme);musee Gustave Moreau;14, rue de la Rochefoucauld;musee-moreau.fr/;48,877878;2,334383
M5042;ile-de-France;Paris;musee des monuments français;1 place du Trocadero;www.citedelarchitecture.fr/fr/article/le-musee-des-monuments-francais;48,862323;2,281879
M5043;ile-de-France;Paris (3eme);musee Picasso;5, rue Thorigny;www.museepicassoparis.fr/;48,8597;2,362644
M5084;ile-de-France;Paris;musee national de l'histoire et des cultures de l'immigration;;www.histoire-immigration.fr/;48,836753;2,390394
M7004;ile-de-France;Paris (5eme);galerie de mineralogie et de geologie (museum national d'histoire naturelle);36, rue Geoffroy Saint-Hilaire;www.mnhn.fr/fr/collections/ensembles-collections/mineralogie-geologie;48,841491;2,355989
M7008;ile-de-France;Paris (16eme);musee de l'homme (museum national d'histoire naturelle);17, place du Trocadero;www.museedelhomme.fr/;48,862548;2,28222
M7009;ile-de-France;Paris (5eme);galerie de botanique (museum national d'histoire naturelle);;www.mnhn.fr/fr/collections/ensembles-collections/botanique;48,847667;2,342646
M0366;ile-de-France;Paris (9eme);musee de la Franc-Maçonnerie;16 rue Cadet;www.museefm.org/;48,874991;2,343088
M1101;ile-de-France;Paris;musee d'art moderne de la ville de Paris;11 avenue du President Wilson;www.mam.paris.fr/fr;48,86460322;2,298432342
M1104;ile-de-France;Paris;musee Carnavalet - histoire de Paris;23, rue de Sevigne;www.carnavalet.paris.fr/;48,85699;2,362856
M1106;ile-de-France;Paris;musee Cernuschi, musee des arts de l'Asie de la ville de Paris;7 avenue Velasquez;www.cernuschi.paris.fr/;48,879693;2,312194
M1107;ile-de-France;Paris;musee Cognacq-Jay, musee du XVIIIe siecle de la ville de Paris;8 rue Elzevir;www.museecognacqjay.paris.fr/;48,858257;2,361524
M1113;ile-de-France;Paris;musee de la vie romantique;16 rue Chaptal;museevieromantique.paris.fr/fr;48,880899;2,333278
M1116;ile-de-France;Paris (15eme);musee de la poste;34, boulevard de Vaugirard;www.museedelaposte.fr/;48,84156094;2,317700896
M1204;ile-de-France;Paris;musee Yves Saint Laurent Paris;5 avenue Marceau;museeyslparis.com/;48,873694;2,280339
M5005;ile-de-France;Paris (16eme);musee des arts asiatiques Guimet;6, place d'Iena;www.museeguimet.fr;48,86425;2,293754
M5031;ile-de-France;Paris (1er);musee du Louvre;Musee du Louvre, 75058 Paris CEDEX 01;www.louvre.fr/;48,8607946;2,33781566
M5040;ile-de-France;Paris (16eme);musee d'Ennery;59, avenue Foch;www.guimet.fr/;48,871845;2,281997
M5059;ile-de-France;Paris (7eme);musee national de la Legion d'honneur et des ordres de chevalerie;2, rue de la Legion d'honneur;www.legiondhonneur.fr/fr;48,860294;2,324768
M5071;ile-de-France;Paris;musee des Plans-reliefs;129 rue de Grenelle;www.museedesplansreliefs.culture.fr/;48,858219;2,312885
M5073;ile-de-France;Paris (8eme);musee Nissim de Camondo (Union centrale des arts decoratifs);63, rue de Monceau;madparis.fr/francais/musees/musee-nissim-de-camondo/;48,878849;2,312855
M0369;ile-de-France;Paris (18eme);musee de Montmartre;12, rue Cortot;museedemontmartre.fr/;48,887709;2,340577
M1076;ile-de-France;Paris (5eme);musee de l'assistance publique - hopitaux de Paris;10 rue des Fosses-Saint-Marcel;www.aphp.fr/musee;48,838805;2,356007
M1102;ile-de-France;Paris;maison de Balzac;47 rue Raynouard;www.maisondebalzac.paris.fr/;48,855398;2,280805
M1109;ile-de-France;Paris;musee de la Liberation de Paris - musee du general Leclerc - musee Jean Moulin;23 allee de la 2eme Division Blindee;www.museeliberation-leclerc-moulin.paris.fr/;48,840614;2,319773
M5025;ile-de-France;Paris (7eme);musee de l'armee;129, rue de Grenelle;www.musee-armee.fr/accueil.html;48,858219;2,312885
M5026;ile-de-France;Paris (16eme);musee national de la marine;17, place du Trocadero;www.musee-marine.fr/;48,86425;2,293754
M5057;ile-de-France;Paris (19eme);musee de la musique;221, avenue Jean-Jaures;philharmoniedeparis.fr/fr/musee-de-la-musique;48,889306;2,393807
M5060;ile-de-France;Paris (7eme);musee d'Orsay;1, rue de Bellechasse;www.musee-orsay.fr/;48,859157;2,323672
M5065;ile-de-France;Paris (3eme);musee des arts et metiers;60, rue Reaumur;www.arts-et-metiers.net/;48,865357;2,357046
M5066;ile-de-France;Paris (6eme);musee des monnaies et medailles;11, quai de Conti;www.monnaiedeparis.fr/;48,857003;2,338699
M7005;ile-de-France;Paris (5eme);galerie d'entomologie (museum national d'histoire naturelle);57, rue Cuvier;www.mnhn.fr/fr/collections/ensembles-collections/arthropodes-terrestres;48,843834;2,355199
M7006;ile-de-France;Paris (5eme);grande galerie de l'evolution (museum national d'histoire naturelle);36, rue Geoffroy Saint-Hilaire;www.mnhn.fr/fr/visitez/lieux/grande-galerie-evolution;48,841491;2,355989
M1111;ile-de-France;Paris;Petit Palais, musee des beaux-arts de la ville de Paris;Avenue Winston-Churchill;www.petitpalais.paris.fr/;48,86609;2,313763
M1114;ile-de-France;Paris;maison de Victor Hugo;6 place des Vosges;www.maisonsvictorhugo.paris.fr/;48,854808;2,366232
M1115;ile-de-France;Paris;musee Zadkine;100 bis rue d'Assas;www.zadkine.paris.fr/;48,842793;2,333457
M5003;ile-de-France;Paris (5eme);musee du Moyen age - thermes et hotel de Cluny;6, place Paul Painleve;www.musee-moyenage.fr/;48,850437;2,344553
M5021;ile-de-France;Paris (1er);musee des arts decoratifs (Union centrale des arts decoratifs);107, rue de Rivoli;madparis.fr/francais;48,863218;2,3333
M5044;ile-de-France;Paris (7eme);musee Rodin;77 rue de Varenne;www.musee-rodin.fr/;48,855868;2,31598
M5050;ile-de-France;Paris (4eme);musee national d'art moderne (centre national d'art et de culture Georges Pompidou);Place Georges Pompidou;www.centrepompidou.fr/;48,86080432;2,352223541
M7003;ile-de-France;Paris (5eme);galerie d'anatomie comparee et de paleontologie (museum national d'histoire naturelle);2, rue Buffon;www.mnhn.fr/fr/collections/ensembles-collections/vertebres/anatomie-comparee;48,842168;2,359933
M0377;ile-de-France;Le Mee-sur-Seine;musee Henri Chapu;937, rue Henri Chapu;le-mee-sur-seine.fr/le-mee-village/une-terre-dartistes/;48,534859;2,635235
M0382;ile-de-France;Nemours;musee de prehistoire d'ile-de-France;48 avenue Etienne Dailly;www.musee-prehistoire-idf.fr/fr;48,260312;2,714321
M0384;ile-de-France;Saint-Cyr-sur-Morin;musee des pays de Seine-et-Marne;17, avenue de la Ferte-sous-Jouarre;www.musee-seine-et-marne.fr/fr;48,90803;3,18169
M0371;ile-de-France;Chelles;musee Alfred Bonno;Place de la Republique;www.chelles.fr/chelles-a-vivre/culture/musee-alfred-bonno/;48,87766;2,591845
M0374;ile-de-France;Crecy-la-Chapelle;musee municipal;s'adresser à la mairie;;48,85813263;2,908441509
M0375;ile-de-France;Fontainebleau;musee d'art et d'histoire militaire;88 rue St Honore;www.fontainebleau.fr/engagee/fontainebleau-avance/un-batiment-renove-et-un-lieu-totalement-repense-251.html;48,406893;2,698781
M9013;ile-de-France;Melun;musee de la Gendarmerie;Avenue du 13e Dragons;www.gendarmerie.interieur.gouv.fr/musee;48,54648;2,651583
M0373;ile-de-France;Coupvray;maison natale de Louis Braille;13, rue Louis Braille;museelouisbraille.com/;48,867372;2,712931
M0378;ile-de-France;Meaux;musee Bossuet;5, place Charles-de-Gaulle;www.musee-bossuet.fr/;48,938016;2,87061
M0379;ile-de-France;Melun;musee de Melun;5 rue du Franc Mûrier;www.ville-melun.fr/temps-libre/musee-d-art-et-d-histoire-de-la-ville-de-melun/232-presentation-du-musee;48,536398;2,658972
M0381;ile-de-France;Nemours;chateau musee de Nemours;Rue Gautier 1er - Cour du Chateau;www.nemours.fr/chateau-musee/;48,265518;2,696157
M0383;ile-de-France;Provins;musee de Provins et du Provinois;7, rue du Palais;www.provins.net/decouvrir-visiter/samuser-au-musee/le-musee-de-provins-et-du-provinois/;48,561624;3,290374
M0386;ile-de-France;Vulaines-sur-Seine;musee departemental Stephane Mallarme;4, quai Stephane-Mallarme;www.musee-mallarme.fr/fr;48,430323;2,746605
M1171;ile-de-France;Meaux;musee de la Grande Guerre;Rue Lazare Ponticelli;www.museedelagrandeguerre.eu/;48,955281;2,901461
M5013;ile-de-France;Fontainebleau;musee national du chateau de Fontainebleau;Chateau de Fontainebleau - Place du general de Gaulle;www.chateaudefontainebleau.fr/;48,402815;2,696858
M0370;ile-de-France;Barbizon;musee de l'ecole de Barbizon - auberge Ganne;92, Grande Rue;www.musee-peintres-barbizon.fr/fr;48,446181;2,602464
M0372;ile-de-France;Coulommiers;musee municipal des Capucins;Parc des capucins;www.coulommiers.fr/loisirs/patrimoine/le-musee/;48,810834;3,086974
M0376;ile-de-France;Lagny-sur-Marne;musee Gatien Bonnet;8 cour Pierre Herbin;www.lagny-sur-marne.fr/loisirs/culture/musee-gatien-bonnet/;48,879644;2,707767
M0380;ile-de-France;Moret-sur-Loing;musee municipal;place de Samois;;48,373638;2,815046
M0385;ile-de-France;Savigny-le-Temple;ecomusee;Place George-Henri Riviere;;48,599142;2,570872
M0420;ile-de-France;Montreuil-sous-bois;musee de l'histoire vivante;31, boulevard Theophile Sueur;www.museehistoirevivante.fr/;48,866151;2,469481
M0422;ile-de-France;Saint-Denis;musee d'art et d'histoire Paul Eluard;22 bis, rue Gabriel Peri;musee-saint-denis.com/;48,932336;2,355796
M0423;ile-de-France;Saint-Ouen;musee municipal;12 rue Albert-Dhalenne;www.saint-ouen.fr/services-infos-pratiques/culture-et-patrimoine/histoire-et-patrimoine/287-collections-d-art-et-d-histoire.html;48,915848;2,330639
M5024;ile-de-France;Le Bourget;musee de l'air et de l'espace;BP 173;www.museeairespace.fr/;48,94681951;2,435562436
M0434;ile-de-France;Guiry-en-Vexin;musee archeologique departemental du Val d'Oise;4 place du Chateau;www.valdoise.fr/608-le-musee-archeologique-departemental-du-val-d-oise.htm;49,108589;1,849395
M0435;ile-de-France;L'Isle-Adam;musee d'art et d'histoire Louis Senlecq;31 Grande rue;ville-isle-adam.fr/musee;49,112285;2,21638
M1213;ile-de-France;Auvers-sur-Oise;Musee Daubigny;Manoir des Colombieres;museedaubigny.com;49,07148015;2,17178325
M0437;ile-de-France;Montmorency;musee Jean-Jacques Rousseau;5, rue Jean-Jacques Rousseau;museejjrousseau.montmorency.fr/fr;48,986892;2,320916
M5012;ile-de-France;Ecouen;musee de la Renaissance - chateau d'Ecouen;Chateau d'Ecouen;musee-renaissance.fr/;49,015862;2,378424
M0436;ile-de-France;Louvres;ARCHeA, Archeologie en Pays de France;56 rue de Paris;archea.roissypaysdefrance.fr/;49,041117;2,50695
M0438;ile-de-France;Pontoise;musee Tavet Delacour;4, rue Lemercier;www.ville-pontoise.fr/equipement/musee-tavet-delacour#overlay-context=search/node/tavet;49,050929;2,099776
M0432;ile-de-France;Argenteuil;musee du vieil Argenteuil;12-14 Boulevard Leon Feix;;48,946909;2,249331
M0439;ile-de-France;Pontoise;musee Pissarro;17, rue du Chateau;www.ville-pontoise.fr/equipement/musee-camille-pissarro;49,048396;2,099887
M5064;ile-de-France;Maisons-Alfort;musee Fragonard;7 avenue du General de Gaulle;www.vet-alfort.fr/domaine-d-alfort/musee-fragonard/infos-pratiques;48,81278283;2,423362965
M0425;ile-de-France;Champigny-sur-Marne;musee de la resistance nationale;88 avenue Marx Dormoy BP 135;www.musee-resistance.com/musee-nouveau/presentation/;48,80748349;2,525362871
M0424;ile-de-France;Bry-sur-Marne;musee Adrien Mentienne;1, grande rue Charles de Gaulle;museedebry.fr/#/page-musee/fr;48,835224;2,519827
M0426;ile-de-France;Fresnes;ecomusee;41, rue Maurice Tenine;www.fresnes94.fr/a-votre-service/culture-sports-et-loisirs/equipements-culturels/ecomusee-du-val-de-bievre/;48,75525;2,326389
M0429;ile-de-France;Saint Maur des Fosses;musee de Saint-Maur - Villa Medicis;5, rue Saint-Hilaire - 92, avenue du Bac - Rue de la Poste;www.saint-maur.com/?id=127;48,79310938;2,514901836
M0431;ile-de-France;Vitry-sur-Seine;musee d'art contemporain du Val-de-Marne;Place de la Liberation;www.macval.fr/;48,792821;2,387072
M0427;ile-de-France;Nogent-sur-Marne;musee;36, boulevard Gallieni;museenogentsurmarne.net/;48,84026;2,484292
M0430;ile-de-France;Villiers-sur-Marne;musee Emile Jean;31, rue Louis-Lenoir;www.villiers94.fr/culture-et-sports/patrimoine/musee-emile-jean/;48,826701;2,543144
M0394;ile-de-France;Poissy;musee du jouet Pierre Pinel;1 enclos de l'Abbaye;www.ville-poissy.fr/index.php/sport-culture/equipements-culturels/musee-du-jouet.html;48,928429;2,037892
M0397;ile-de-France;Saint-Germain-en-Laye;musee municipal;38 rue au Pain;www.saintgermainenlaye.fr/736/musee-municipal.htm?L=ppapagepapage=;48,794403;2,127681
M0387;ile-de-France;Conflans-Sainte-Honorine;musee de la batellerie;Place Gevelot;www.musee-batellerie-conflans.fr/fr/accueil/;48,992445;2,095621
M0390;ile-de-France;Marly-le-Roi-Louveciennes;musee du domaine royal de Marly Louveciennes/Marly-le-Roi;1 Grille royale - Parc de Marly;www.musee-promenade.fr;48,859572;2,109482
M0391;ile-de-France;Maule;musee Victor Aubert;;museeaubertmaule.free.fr/;48,908246;1,847178
M0398;ile-de-France;Montigny-le-Bretonneux;musee de la ville;Quai François Truffaut;www.saint-quentin-en-yvelines.fr/fr/sortir-et-decouvrir/envie-de-culture/le-musee-de-la-ville-et-le-patrimoine/le-musee;48,782594;2,042664
M0399;ile-de-France;Saint-Remy-les-Chevreuses;collections de la fondation de Coubertin;Conservation des collections;/www.coubertin.fr/;48,706544;2,069096
M5045;ile-de-France;Magny-les-Hameaux;musee de Port-Royal des Champs;Route des Granges;www.port-royal-des-champs.eu/;48,748437;2,01579
M0392;ile-de-France;Montfort-l'Amaury;maison-musee Maurice Ravel;5 rue Maurice-Ravel;www.montfortlamaury.fr/culture-tourisme/sites-et-monuments/la-maison-musee-de-maurice-ravel/;48,776137;1,805464
M0393;ile-de-France;Poissy;musee d'art et d'histoire;;musees.ville-poissy.fr/fr/histoire-de-la-collection;48,92797;2,044648
M0388;ile-de-France;Jouy-en-Josas;musee de la toile de Jouy;54, rue Charles de Gaulle;www.museedelatoiledejouy.fr/;48,768986;2,153216
M0400;ile-de-France;Versailles;musee Lambinet;54, boulevard de la Reine;www.versailles.fr/museelambinet/;48,808966;2,130624
M1186;ile-de-France;Medan;musee Zola-Dreyfus;26 Rue Pasteur;www.maisonzola-museedreyfus.com/;48,952745;1,995035
M5001;ile-de-France;Saint-Germain-en-Laye;musee d'archeologie nationale (des origines à l'an mille) - chateau de Saint-Germain-en-Laye;Place Charles de Gaulle;musee-archeologienationale.fr/;48,897879;2,094936
M0389;ile-de-France;Mantes-la-Jolie;musee de l'hotel-Dieu;1 rue Thiers;www.manteslajolie.fr/MUSEE%20DE%20LHOTELDIEU;48,990874;1,719901
M0395;ile-de-France;Rambouillet;musee Rambolitrain;4, place Jeanne d'Arc;www.rambolitrain.com/;48,646025;1,823892
M0396;ile-de-France;Saint-Germain-en-Laye;musee departemental Maurice Denis;2bis, rue Maurice Denis;www.musee-mauricedenis.fr/;48,892495;2,087541
M5077;ile-de-France;Versailles;musee national des chateaux de Versailles et de Trianon;;www.chateauversailles.fr/;48,804537;2,134053
M0658;Normandie;Caen;musee de Normandie;Chateau;musee-de-normandie.caen.fr/;49,162048;-0,34514
M0669;Normandie;Saint-Pierre-sur-Dives;musee des techniques fromageres;rue Saint-Benoit;;49,0196;-0,033249
M7063;Normandie;Villers-sur-mer;musee paleontologique;5 avenue Jean Moulin;www.paleospace-villers.fr/;49,328057;0,013729
M0654;Normandie;Arromanches;musee du Debarquement;Place du 6 juin;www.musee-arromanches.fr;49,339971;-0,62156
M0659;Normandie;Caen;memorial de Caen, un musee pour la paix;BP 6261;www.memorial-caen.fr/;49,19751134;-0,383840027
M0655;Normandie;Bayeux;Tapisserie de Bayeux - MAHB musee d'art et d'histoire Baron Gerard;Centre Guillaume le Conquerant, 13bis rue de Nesmond, 14400 Bayeux (Tapisserie de Bayeux) / 37, rue du Bienvenu (MAHB);www.bayeuxmuseum.com/;49,27615187;-0,703063031
M0657;Normandie;Caen;musee des beaux-arts;Musee des beaux-arts;mba.caen.fr/;49,18615123;-0,361223819
M0663;Normandie;Le-Molay-Littry;musee de la mine;rue de La Fosse-Frandemiche;www.ville-molay-littry.fr/tourisme/musees/;49,243172;-0,877058
M0664;Normandie;Le-Molay-Littry;musee de la meunerie - moulin de Marcy;Moulin de Marcy;www.ville-molay-littry.fr/tourisme/musees/;49,227605;-0,904606
M0665;Normandie;Lisieux;musee d'art et d'histoire;38, boulevard Pasteur;lisieux-normandie.fr/culture/musee-dart-et-dhistoire-de-lisieux/;49,144581;0,219329
M0666;Normandie;Orbec;musee municipal le vieux manoir;107 rue Grande;lisieux-normandie.fr/culture/musee-dorbec/;49,022096;0,406804
M0670;Normandie;Tilly-sur-Seulles;musee de la bataille de Tilly-sur-Seulles;Chapelle Notre-Dame-du-Val;seulles-terre-mer.fr/tourisme/sites_et_musees.html;49,177537;-0,612546
M0672;Normandie;Vire;musee municipal;2 place Sainte-Anne;www.virenormandie.fr/sport-culture-et-loisirs/culture-et-loisirs/musee/;48,835996;-0,888245
M1077;Normandie;Vieux;musee et sites archeologiques de Vieux-la-Romaine;13 chemin Hausse;www.vieuxlaromaine.fr/accueil.html;49,105412;-0,431321
M0656;Normandie;Beaumont-en-Auge;musee Langlois;A la mairie;;49,263268;0,107383
M0660;Normandie;Caen;musee de la Societe des antiquaires;S'adresser à la mairie;antiquaires-de-normandie.org/spip.php?rubrique12;49,1813016;-0,372151129
M0661;Normandie;Honfleur;musee Eugene Boudin;Rue de l'Homme de Bois;www.musees-honfleur.fr;49,42241759;0,230866735
M0662;Normandie;Honfleur;musee d'ethnographie et d'arts populaires et musee de la marine;Quai Saint-Etienne et rue de la Prison;www.musees-honfleur.fr;49,419863;0,233625
M0668;Normandie;Saint-Germain-de-Livet;chateau;D 268;lisieux-normandie.fr/culture/chateau-musee-de-saint-germain-de-livet/;49,074299;0,191032
M0667;Normandie;Pontecoulant;musee du chateau;Chateau de Pontecoulant;chateaupontecoulant.wixsite.com/pontecoulant;48,896128;-0,587689
M0671;Normandie;Trouville-sur-Mer;musee de la villa Montebello;64 rue du General-Leclerc;www.trouvillesurmer.org/decouvrir/un-peu-de-culture/balades-a-travers-lhistoire/;49,37135;0,083538
M7072;Normandie;Caen;musee d'initiation à la nature;Esplanade Jean - Marie Louvel;www.cpievdo.fr/museeinitiationnature;49,1805901;-0,372187156
